tm,avgTa,minTa,maxTa,sumRn,avgRhm,avgWs,sumGsr,sumSsHr
2024-01-16,-2.1,-7.2,4.3,,49.8,1.5,11.86,8.3
2024-01-17,0.6,-2.3,1.9,9.7,78.5,2.0,1.9,0.0
2024-01-18,4.5,1.4,9.4,0.5,81.5,2.4,9.86,6.3
2024-01-19,5.4,4.0,9.0,,65.4,4.5,10.29,7.1
2024-01-20,3.4,1.9,4.9,0.4,69.5,5.3,2.74,0.0
2024-01-21,1.7,-2.4,4.3,0.4,75.8,2.5,3.57,0.0
2024-01-22,-8.7,-11.9,-2.4,0.2,65.6,4.1,8.49,3.6
2024-01-23,-11.7,-14.0,-8.2,,53.6,3.9,13.53,9.1
2024-01-24,-8.0,-11.2,-3.7,,52.0,3.3,13.63,9.3
2024-01-25,-5.3,-9.7,-0.5,,47.8,2.1,13.57,9.4
2024-01-26,-1.7,-6.9,4.0,,62.5,1.9,12.68,9.4
2024-01-27,-0.5,-4.6,4.6,,70.0,1.8,12.43,8.0
2024-01-28,-1.5,-5.0,3.8,,62.3,1.9,12.52,8.0
2024-01-29,-0.4,-4.8,4.6,,66.6,1.7,12.65,9.2
2024-01-30,1.4,-4.0,8.1,,59.3,1.4,12.73,9.4
2024-01-31,4.7,0.7,10.6,,54.1,1.9,12.65,8.9
2024-02-01,2.4,-1.3,8.2,,64.9,2.1,10.12,6.8
2024-02-02,3.1,0.7,7.9,,65.5,2.1,10.3,4.4
2024-02-03,4.7,-0.2,8.3,0.0,63.9,2.2,6.77,1.0
2024-02-04,7.3,3.7,12.2,,60.9,1.8,10.88,4.6
2024-02-05,2.7,0.1,6.6,3.9,81.8,5.0,3.47,0.0
2024-02-06,1.2,0.0,2.9,0.2,83.5,2.2,4.49,0.0
2024-02-07,0.6,-0.9,2.7,0.0,76.6,2.1,3.61,0.0
2024-02-08,0.6,-3.0,6.2,,66.9,1.6,13.96,9.2
2024-02-09,1.1,-2.5,6.1,,66.8,2.2,12.47,6.9
2024-02-10,1.7,-1.5,7.4,,69.4,1.9,11.32,5.6
2024-02-11,1.0,-3.1,5.5,0.0,70.6,2.2,10.38,5.6
2024-02-12,3.5,-2.9,10.5,,62.8,1.8,15.35,9.7
2024-02-13,8.2,2.0,13.7,,70.6,2.5,10.98,5.5
2024-02-14,12.9,8.8,18.3,,76.4,2.2,10.39,4.0
2024-02-15,4.5,0.6,11.6,10.9,89.9,2.9,2.71,0.9
2024-02-16,2.3,-1.5,8.1,,72.4,1.8,13.32,7.9
2024-02-17,4.4,-1.2,11.7,,73.5,1.7,15.33,8.7
2024-02-18,6.2,1.2,9.4,17.1,81.4,2.8,3.01,1.1
2024-02-19,9.1,4.2,11.9,8.9,95.8,2.3,1.37,0.0
2024-02-20,4.3,2.8,6.8,2.6,86.3,3.4,2.34,0.0
2024-02-21,1.9,0.0,4.0,17.8,92.5,5.2,2.77,0.0
2024-02-22,0.2,-1.1,1.6,8.8,84.5,4.2,4.5,0.0
2024-02-23,1.8,-1.0,6.1,0.4,68.8,3.5,15.28,5.8
2024-02-24,2.0,-1.3,5.9,2.3,68.6,2.9,12.07,5.5
2024-02-25,2.8,0.8,5.9,1.8,80.8,2.0,7.55,0.9
2024-02-26,3.8,-1.2,9.7,,65.3,1.9,14.98,6.8
2024-02-27,5.3,1.2,9.8,,52.0,3.0,13.06,5.5
2024-02-28,6.4,3.2,10.1,,59.5,2.1,10.2,1.7
2024-02-29,4.8,0.3,9.6,,63.6,2.2,7.01,1.2
2024-03-01,-4.1,-7.1,0.3,,38.9,4.4,20.33,10.6
2024-03-02,-0.5,-8.1,4.1,0.0,60.4,3.2,13.21,5.8
2024-03-03,4.0,0.4,7.8,,71.5,2.9,13.52,6.6
2024-03-04,5.4,-1.8,11.7,,45.5,1.6,17.79,9.5
2024-03-05,8.0,5.5,11.0,,45.1,2.9,6.29,0.1
2024-03-06,6.2,2.5,10.3,,58.8,2.8,10.31,2.3
2024-03-07,3.9,1.2,8.2,2.1,62.4,3.0,8.77,2.5
2024-03-08,2.1,-0.7,6.5,,50.6,3.4,19.91,10.4
2024-03-09,2.0,-2.1,7.1,,50.8,2.7,21.15,10.9
2024-03-10,4.2,-1.8,10.6,,54.0,2.1,20.38,10.9
2024-03-11,6.2,2.0,10.8,,62.3,,,
2024-03-12,6.6,4.4,10.0,2.1,78.0,,0.3,0.0
2024-03-13,6.5,1.3,12.0,,57.6,2.7,20.78,10.9
2024-03-14,8.5,3.4,15.4,,58.3,,,
2024-03-15,8.9,4.0,14.5,,68.5,2.3,20.18,10.6
2024-03-16,10.9,4.4,18.3,,54.5,2.1,18.28,8.3
2024-03-17,8.8,5.4,12.2,0.1,48.0,3.7,18.59,8.7
2024-03-18,7.1,1.4,13.2,,28.6,2.4,21.33,10.6
2024-03-19,6.7,3.9,9.8,0.2,60.8,3.7,9.63,2.7
2024-03-20,4.4,1.2,8.7,,46.5,3.4,19.09,9.0
2024-03-21,5.0,-1.2,11.5,,46.5,2.0,22.43,11.3
2024-03-22,10.4,3.8,15.2,5.4,57.0,3.4,10.25,3.5
2024-03-23,13.0,9.3,18.2,0.1,66.0,2.3,19.2,8.2
2024-03-24,16.2,10.5,23.4,,42.5,2.4,19.89,8.1
2024-03-25,10.6,6.7,14.5,5.1,63.0,4.0,4.68,0.0
2024-03-26,7.4,3.2,12.4,11.5,77.3,2.6,13.76,2.3
2024-03-27,10.4,4.4,16.2,,68.4,2.0,18.46,8.8
2024-03-28,10.3,7.8,12.2,1.9,81.8,1.8,4.13,0.0
2024-03-29,7.6,5.0,12.3,1.4,73.0,2.8,6.68,2.5
2024-03-30,8.8,3.0,15.6,,56.5,2.4,16.07,5.4
2024-03-31,10.6,3.4,17.7,,39.9,1.9,22.79,10.1
2024-04-01,12.2,5.5,19.0,,32.0,1.8,23.72,11.5
2024-04-02,15.4,7.0,23.9,,37.5,2.0,21.69,9.5
2024-04-03,16.6,13.9,19.7,0.0,55.9,1.8,7.18,0.3
2024-04-04,15.5,12.4,20.3,,52.1,2.9,15.47,3.6
2024-04-05,14.0,10.2,18.8,,51.3,2.5,17.11,6.2
2024-04-06,12.7,8.0,18.9,,48.6,1.9,17.49,6.6
2024-04-07,14.8,7.7,23.4,,33.4,2.0,23.4,11.4
2024-04-08,16.2,11.0,22.8,,46.5,2.1,14.44,2.0
2024-04-09,15.3,10.6,20.8,,32.4,3.5,25.68,11.9
2024-04-10,13.8,10.2,18.5,,62.6,2.6,15.38,3.9
2024-04-11,15.5,11.7,21.1,0.0,61.0,1.8,14.28,4.0
2024-04-12,17.2,12.0,24.2,,59.6,2.1,23.59,9.8
2024-04-13,19.1,11.2,27.3,,52.4,1.9,25.65,12.1
2024-04-14,20.8,13.6,29.4,,47.1,1.9,24.93,11.7
2024-04-15,16.0,11.7,20.0,17.1,77.4,2.5,3.18,0.0
2024-04-16,13.3,11.5,17.9,2.3,82.6,2.5,13.45,3.7
2024-04-17,15.0,9.7,21.8,,65.3,2.2,23.2,10.3
2024-04-18,17.3,10.7,24.9,,53.3,2.2,25.45,11.7
2024-04-19,17.6,11.5,24.3,,51.8,2.1,23.5,10.4
2024-04-20,14.9,13.0,17.2,4.8,77.3,3.0,4.46,0.0
2024-04-21,17.2,13.3,21.7,,65.5,3.8,11.86,1.0
2024-04-22,18.8,15.0,24.1,,49.4,3.1,19.34,4.6
2024-04-23,17.3,13.2,24.2,0.0,55.0,3.6,19.16,6.0
2024-04-24,13.2,11.0,16.5,9.0,80.1,3.0,9.53,1.9
2024-04-25,14.4,10.3,20.8,,75.6,1.9,18.59,6.2
2024-04-26,17.8,11.4,26.0,,61.1,1.9,23.74,10.7
2024-04-27,18.2,11.5,26.2,,56.4,1.9,28.23,12.5
2024-04-28,20.7,13.0,28.9,,53.5,1.6,25.14,11.4
2024-04-29,20.9,16.9,26.1,,48.0,3.0,21.36,8.8
2024-04-30,18.6,16.0,22.5,,62.5,2.2,17.95,5.5
2024-05-01,18.5,13.9,24.0,,46.0,2.4,26.05,9.8
2024-05-02,18.1,12.4,23.7,,48.4,2.4,28.72,12.8
2024-05-03,19.7,12.2,27.9,,46.9,1.9,28.28,12.8
2024-05-04,21.4,14.6,28.5,0.0,44.8,1.9,26.61,12.5
2024-05-05,17.8,15.7,20.6,48.3,87.4,2.5,2.17,0.0
2024-05-06,13.9,13.4,15.7,12.3,92.9,3.1,2.71,0.0
2024-05-07,13.3,12.2,15.0,2.4,77.3,3.0,4.75,0.0
2024-05-08,14.7,9.0,21.4,,58.8,2.3,27.21,11.0
2024-05-09,16.1,10.9,21.8,,63.6,2.9,27.17,12.8
2024-05-10,17.9,12.5,23.8,,55.6,2.6,28.02,12.5
2024-05-11,17.0,14.0,22.0,31.7,80.0,3.5,5.72,0.1
2024-05-12,16.6,11.9,21.6,,65.0,2.7,28.91,11.4
2024-05-13,18.3,11.9,24.5,,51.9,2.3,30.09,13.1
2024-05-14,18.8,12.7,24.7,,43.3,2.4,30.02,13.0
2024-05-15,12.6,7.2,18.8,20.6,74.3,2.7,8.35,3.1
2024-05-16,13.7,6.9,19.8,0.1,61.3,3.1,31.35,13.1
2024-05-17,18.3,10.8,24.9,,63.6,2.2,24.4,10.8
2024-05-18,20.7,16.0,26.5,,65.3,2.0,26.88,11.3
2024-05-19,21.5,15.9,27.9,,63.1,1.9,28.99,12.6
2024-05-20,19.4,16.8,22.8,,75.0,2.3,11.45,0.5
2024-05-21,21.7,16.3,28.3,,68.1,1.9,26.37,9.4
2024-05-22,20.5,16.4,25.5,,68.9,2.3,27.4,10.0
2024-05-23,20.2,15.8,26.4,,67.9,2.5,30.1,12.7
2024-05-24,20.1,15.7,24.7,,75.1,2.1,20.51,4.7
2024-05-25,21.4,18.7,24.7,,62.8,1.8,17.34,2.3
2024-05-26,19.9,17.0,23.7,8.7,74.3,2.7,10.2,3.1
2024-05-27,18.5,14.1,22.6,,63.4,3.3,26.89,9.9
2024-05-28,20.4,14.3,26.1,,54.8,2.5,27.55,11.1
2024-05-29,21.2,15.4,26.8,,51.6,2.1,29.38,13.2
2024-05-30,20.7,16.2,24.6,,49.1,1.6,12.97,0.6
2024-05-31,20.4,16.9,25.4,1.0,60.0,2.6,30.31,11.8
2024-06-01,20.7,17.5,25.2,0.0,61.3,2.8,27.02,9.4
2024-06-02,20.4,15.7,25.8,,51.9,2.7,28.7,12.4
2024-06-03,22.2,15.7,28.7,,47.4,2.4,29.95,11.2
2024-06-04,22.8,16.3,29.3,,42.1,2.4,31.17,13.5
2024-06-05,23.6,18.1,30.1,,53.9,1.9,25.14,10.4
2024-06-06,24.1,19.3,31.4,,54.3,2.0,24.47,9.3
2024-06-07,23.1,18.3,28.0,0.8,54.3,1.9,20.41,7.1
2024-06-08,20.3,17.9,25.0,16.9,79.5,1.6,9.7,2.5
2024-06-09,22.9,17.4,28.8,,68.9,1.8,28.38,12.3
2024-06-10,24.7,19.0,31.1,,66.3,2.2,26.57,11.9
2024-06-11,25.4,21.7,31.6,,62.4,2.4,27.17,10.2
2024-06-12,24.8,19.2,31.8,,60.8,2.1,27.73,11.3
2024-06-13,26.4,20.0,32.8,,51.4,1.8,29.8,13.3
2024-06-14,26.3,21.4,33.0,,56.0,2.3,24.24,9.1
2024-06-15,24.2,21.8,28.2,6.1,72.3,1.9,15.71,3.4
2024-06-16,24.3,19.9,29.5,,58.4,2.8,30.02,13.2
2024-06-17,24.8,18.9,30.2,,48.4,2.4,28.17,13.1
2024-06-18,26.0,20.4,32.9,,59.5,2.1,29.22,13.4
2024-06-19,28.8,21.4,35.8,,54.3,1.6,28.25,13.0
2024-06-20,29.4,23.4,35.4,,45.1,2.0,25.99,12.1
2024-06-21,28.1,22.9,33.9,,49.8,2.0,24.75,10.3
2024-06-22,24.2,22.6,26.1,16.5,80.6,2.0,3.59,0.0
2024-06-23,25.1,22.5,30.1,5.1,79.5,2.2,18.84,3.8
2024-06-24,24.3,21.2,27.9,0.0,70.4,2.9,19.62,7.0
2024-06-25,22.9,19.1,27.2,,61.9,3.0,25.24,10.7
2024-06-26,24.9,18.9,31.6,,61.0,1.9,27.64,12.3
2024-06-27,26.3,20.6,31.6,,55.0,1.6,23.84,9.3
2024-06-28,26.6,21.3,32.5,,54.6,2.1,28.84,13.2
2024-06-29,26.7,21.6,32.3,38.3,65.1,2.2,20.46,6.9
2024-06-30,23.5,22.0,24.9,32.2,88.5,3.7,3.89,0.0
2024-07-01,26.3,22.0,31.3,,69.1,1.8,24.69,8.3
2024-07-02,23.2,21.9,25.2,65.1,90.0,2.8,1.93,0.0
2024-07-03,24.7,23.6,25.9,0.8,80.3,3.6,8.91,0.6
2024-07-04,26.8,23.2,30.6,3.6,74.8,3.0,18.81,3.4
2024-07-05,23.4,21.3,26.1,4.1,80.5,3.3,11.25,1.4
2024-07-06,25.1,22.1,30.0,2.8,84.1,3.2,6.84,0.1
2024-07-07,24.4,21.5,28.2,28.7,85.1,1.8,11.09,0.6
2024-07-08,23.8,23.1,24.5,21.1,93.4,1.8,3.36,0.0
2024-07-09,24.5,22.7,26.7,0.3,86.9,1.8,7.77,0.1
2024-07-10,26.6,22.7,31.1,1.4,77.1,2.2,20.04,7.1
2024-07-11,25.7,23.3,28.9,,79.6,2.1,21.74,5.9
2024-07-12,25.6,21.8,30.2,,79.5,1.6,13.33,3.7
2024-07-13,28.1,23.5,33.3,0.0,70.0,1.9,23.54,9.9
2024-07-14,28.4,24.9,32.1,0.4,65.9,2.4,22.34,7.6
2024-07-15,28.4,24.5,31.3,0.0,64.6,2.4,18.13,6.3
2024-07-16,27.0,24.6,30.7,17.0,78.4,2.3,12.32,4.2
2024-07-17,25.4,24.1,28.1,98.8,91.6,2.5,3.48,0.1
2024-07-18,24.3,23.1,25.6,128.8,95.3,2.2,2.47,0.0
2024-07-19,27.0,24.2,30.8,0.1,80.1,2.2,21.69,6.4
2024-07-20,27.2,25.1,30.6,14.9,80.4,2.7,13.42,1.9
2024-07-21,26.5,22.5,29.8,8.5,83.6,3.6,11.48,1.5
2024-07-22,26.6,24.3,27.9,79.9,89.0,3.1,4.09,0.0
2024-07-23,26.4,25.8,27.3,2.0,87.9,3.2,4.92,0.0
2024-07-24,28.1,26.0,30.9,14.7,85.0,2.6,15.31,3.0
2024-07-25,28.8,25.4,32.2,25.3,79.8,1.8,14.15,2.4
2024-07-26,28.7,25.2,32.7,5.5,81.9,2.3,18.29,6.7
2024-07-27,28.9,27.5,31.7,33.5,83.6,1.7,12.73,1.7
2024-07-28,29.2,27.3,32.2,0.0,76.0,3.2,18.33,5.1
2024-07-29,27.4,26.8,27.8,0.0,84.0,3.8,2.61,0.0
2024-07-30,28.6,26.3,31.9,,78.8,2.8,15.95,3.6
2024-07-31,29.4,27.0,33.3,,74.5,2.6,17.42,4.7
2024-08-01,29.9,27.3,33.2,0.3,75.5,2.6,14.95,3.6
2024-08-02,29.6,28.2,32.5,,79.4,2.6,10.36,2.4
2024-08-03,30.2,27.2,34.2,,75.0,2.2,21.64,7.8
2024-08-04,31.8,27.3,36.2,,69.3,1.6,24.4,10.9
2024-08-05,30.0,26.9,33.7,1.3,75.5,1.9,12.92,3.4
2024-08-06,29.5,25.6,33.5,0.0,74.8,1.9,18.84,6.2
2024-08-07,29.6,27.2,33.4,3.4,72.0,1.7,20.7,7.6
2024-08-08,28.5,26.9,31.6,0.0,77.5,1.6,10.94,2.4
2024-08-09,29.3,25.6,33.6,,74.1,1.6,15.55,6.0
2024-08-10,30.0,26.4,33.6,,70.8,1.7,15.76,4.3
2024-08-11,30.8,27.8,34.4,,67.8,1.8,17.14,4.4
2024-08-12,31.1,28.2,34.1,,70.5,1.9,13.51,4.1
2024-08-13,31.3,28.1,36.4,0.0,70.0,1.8,20.81,7.5
2024-08-14,30.0,27.3,34.9,3.0,73.0,1.9,12.59,4.7
2024-08-15,29.2,26.7,34.6,6.4,74.6,1.8,15.98,4.1
2024-08-16,29.8,26.8,34.3,0.0,69.4,2.0,17.24,6.7
2024-08-17,29.8,27.2,34.0,11.0,71.0,1.7,14.73,5.3
2024-08-18,29.5,27.0,33.9,0.0,73.8,2.0,17.64,6.4
2024-08-19,29.7,26.3,35.3,2.3,72.3,1.9,20.08,7.1
2024-08-20,31.4,27.0,35.4,0.0,68.3,2.3,19.09,7.7
2024-08-21,28.4,26.9,30.8,42.2,85.9,3.2,4.68,0.0
2024-08-22,28.6,27.1,30.3,0.6,79.9,3.4,7.27,1.8
2024-08-23,28.4,26.4,31.8,0.0,73.5,2.7,17.48,5.6
2024-08-24,27.6,25.1,30.9,2.0,78.8,1.4,12.04,2.4
2024-08-25,28.5,24.9,32.7,,76.6,1.4,15.82,5.1
2024-08-26,28.1,25.6,30.6,0.0,77.8,1.5,8.21,0.3
2024-08-27,26.5,24.6,30.3,0.3,69.8,1.9,10.04,3.7
2024-08-28,28.2,23.0,33.2,,62.1,2.9,23.98,11.5
2024-08-29,28.4,23.4,33.5,,61.0,3.1,24.86,12.0
2024-08-30,28.0,23.7,32.9,,64.0,2.4,24.53,12.0
2024-08-31,27.6,22.6,33.0,,65.6,1.9,24.15,12.0
2024-09-01,27.1,24.6,31.6,,64.9,2.0,20.05,6.9
2024-09-02,24.5,22.2,26.9,2.7,73.6,2.6,5.82,0.1
2024-09-03,27.0,23.2,32.0,,54.5,2.9,20.85,7.4
2024-09-04,27.9,23.2,33.3,,61.4,2.2,22.99,10.6
2024-09-05,26.3,25.6,28.8,6.9,79.1,2.4,6.91,0.9
2024-09-06,24.0,23.3,25.7,0.7,79.3,2.6,4.41,0.0
2024-09-07,26.5,22.8,31.3,0.0,68.9,1.9,18.81,7.6
2024-09-08,27.2,22.6,32.8,,69.6,1.6,20.01,9.1
2024-09-09,28.5,24.1,34.1,,69.0,1.9,16.38,6.0
2024-09-10,29.4,25.6,33.9,,67.3,1.8,17.2,9.0
2024-09-11,29.0,25.4,34.6,0.4,71.5,1.8,12.49,5.2
2024-09-12,25.4,24.8,27.1,32.7,91.5,2.1,3.78,0.0
2024-09-13,25.9,24.2,28.0,7.6,91.4,2.2,4.86,0.0
2024-09-14,28.0,25.2,32.2,0.0,80.3,1.7,14.61,5.1
2024-09-15,27.5,24.2,32.4,,73.6,2.8,18.89,8.2
2024-09-16,26.8,21.3,32.2,9.5,74.0,2.8,17.09,6.2
2024-09-17,28.6,25.8,33.2,,77.0,1.7,14.62,3.5
2024-09-18,29.4,26.5,33.6,0.7,76.8,1.6,17.53,6.5
2024-09-19,29.1,25.6,32.6,,77.4,1.7,11.47,1.4
2024-09-20,25.0,17.9,28.6,54.5,89.8,2.4,3.58,0.1
2024-09-21,19.3,17.1,21.9,27.0,82.3,4.3,6.31,0.0
2024-09-22,21.0,16.9,26.7,,67.4,2.7,19.34,7.2
2024-09-23,20.8,16.6,26.1,,58.3,3.1,22.31,11.4
2024-09-24,21.0,15.6,26.9,,57.9,2.2,22.03,11.1
2024-09-25,23.3,18.6,27.3,0.0,65.6,1.7,13.51,6.1
2024-09-26,23.6,21.1,28.0,1.2,75.1,1.6,14.01,5.9
2024-09-27,22.7,19.1,28.0,,72.8,2.4,16.45,7.9
2024-09-28,23.2,19.2,27.9,,59.3,3.4,18.07,8.2
2024-09-29,23.5,19.1,29.0,,61.5,2.7,18.06,7.3
2024-09-30,23.0,18.3,28.5,,63.0,2.1,16.77,8.0
2024-10-01,18.3,13.3,21.7,2.5,67.5,2.5,7.73,2.2
2024-10-02,14.9,11.6,19.9,,48.8,2.5,20.66,9.5
2024-10-03,16.4,10.8,22.5,,59.0,1.9,15.9,7.3
2024-10-04,17.6,11.9,24.2,,60.0,1.8,20.32,10.9
2024-10-05,17.5,11.6,24.4,,60.4,1.6,17.31,9.7
2024-10-06,15.4,12.3,17.9,0.0,73.5,1.4,3.65,0.0
2024-10-07,16.9,14.0,20.7,,73.9,1.3,9.33,1.8
2024-10-08,17.7,12.7,23.9,,73.9,1.8,14.54,6.8
2024-10-09,18.8,13.9,24.4,,64.1,2.3,16.61,8.1
2024-10-10,18.8,15.3,24.1,0.0,66.3,1.9,13.91,6.3
2024-10-11,18.6,13.9,24.4,,68.8,1.8,16.05,9.5
2024-10-12,18.3,13.4,24.7,,60.6,1.5,18.19,10.4
2024-10-13,18.3,12.6,22.6,,67.0,2.0,11.43,4.7
2024-10-14,19.3,17.6,21.5,0.0,70.3,1.9,4.71,0.0
2024-10-15,19.2,17.6,21.9,0.5,85.0,1.8,4.59,0.0
2024-10-16,18.2,14.4,24.2,,76.9,1.5,13.84,6.8
2024-10-17,19.0,13.8,25.7,,70.4,1.7,14.7,7.5
2024-10-18,17.4,16.2,18.8,47.1,86.1,2.5,1.54,0.0
2024-10-19,16.6,12.4,21.1,1.0,75.0,3.3,8.19,2.1
2024-10-20,13.4,10.5,17.8,,56.0,3.7,17.47,10.0
2024-10-21,14.8,9.7,19.3,0.0,66.4,2.3,8.92,1.1
2024-10-22,15.5,14.9,16.6,20.6,90.8,2.0,1.27,0.0
2024-10-23,12.7,9.4,15.5,2.3,75.3,3.7,9.76,2.9
2024-10-24,12.5,7.1,18.4,,71.4,1.8,16.03,9.9
2024-10-25,14.9,8.7,21.5,,64.1,1.7,14.88,7.9
2024-10-26,17.0,10.7,24.0,,68.3,1.8,16.04,9.7
2024-10-27,16.0,14.0,18.8,0.0,79.4,1.6,5.27,0.2
2024-10-28,15.7,12.3,20.4,0.0,75.9,2.1,8.92,1.9
2024-10-29,15.0,13.4,18.3,0.0,64.6,2.3,6.22,0.2
2024-10-30,15.7,11.4,21.4,,71.3,1.6,14.75,9.6
2024-10-31,15.9,11.0,22.6,,67.8,1.4,14.38,9.4
2024-11-01,15.3,12.9,18.7,,70.8,1.4,5.83,0.1
2024-11-02,18.1,13.0,25.1,,58.9,1.9,14.31,9.6
2024-11-03,17.6,13.0,23.5,0.0,71.1,2.4,13.13,8.2
2024-11-04,14.8,8.9,18.3,0.1,62.0,2.9,11.74,6.7
2024-11-05,9.1,5.6,14.7,,49.8,2.1,13.47,8.8
2024-11-06,7.5,4.1,12.5,,46.1,2.5,14.98,9.7
2024-11-07,7.8,1.6,15.7,,48.1,1.5,14.42,9.7
2024-11-08,10.2,3.1,18.1,,50.8,1.5,13.87,9.6
2024-11-09,12.9,6.8,20.3,,55.8,1.4,13.18,8.9
2024-11-10,14.4,10.3,21.0,,64.0,1.8,11.42,6.8
2024-11-11,14.6,9.7,21.8,,64.5,1.2,12.95,9.3
2024-11-12,14.3,11.0,19.2,,66.8,2.2,13.02,9.3
2024-11-13,14.2,8.3,21.3,,62.9,1.7,12.26,8.6
2024-11-14,14.8,13.2,16.8,0.1,68.4,1.8,3.57,0.0
2024-11-15,17.0,13.7,21.5,0.0,65.1,1.8,9.84,5.5
2024-11-16,17.0,14.4,22.6,6.5,72.5,2.6,,
2024-11-17,7.0,2.1,14.4,,47.6,3.6,8.47,4.1
2024-11-18,2.8,-0.7,7.9,,30.9,2.3,13.68,9.3
2024-11-19,5.7,0.3,11.3,,49.5,2.0,9.9,7.4
2024-11-20,6.5,2.4,9.6,,65.8,1.3,3.75,0.3
2024-11-21,9.7,6.0,14.1,0.0,71.9,2.2,6.57,3.2
2024-11-22,6.2,3.3,10.6,,48.0,2.2,12.57,9.2
2024-11-23,6.4,1.5,12.6,,47.1,1.7,11.87,9.2
2024-11-24,7.4,2.6,14.2,,58.4,1.6,11.89,9.1
2024-11-25,10.1,3.6,15.4,0.0,57.6,2.5,9.9,6.8
2024-11-26,5.8,1.0,12.7,26.0,86.4,3.4,4.35,0.9
2024-11-27,-0.4,-1.3,1.2,22.4,90.6,1.4,0.82,0.3
2024-11-28,0.8,-1.7,3.4,4.9,82.0,1.8,8.16,4.5
2024-11-29,0.2,-3.4,3.4,0.0,76.3,1.5,8.35,5.4
2024-11-30,2.5,-0.5,5.6,0.0,81.6,1.8,4.74,2.4
2024-12-01,5.2,1.6,8.2,0.5,89.3,2.4,7.01,2.4
2024-12-02,6.4,0.6,13.0,0.0,79.9,2.2,5.09,2.3
2024-12-03,1.3,-2.4,5.2,0.0,48.6,2.4,11.61,8.9
2024-12-04,3.1,-0.6,6.9,0.0,52.1,2.1,11.12,8.9
2024-12-05,3.9,-0.1,8.8,1.8,62.8,2.3,9.89,6.7
2024-12-06,2.1,-0.4,5.2,,49.3,2.5,11.69,9.1
2024-12-07,0.2,-2.5,4.6,,56.9,2.5,10.86,7.2
2024-12-08,-0.2,-3.9,4.1,,46.5,2.2,11.62,9.1
2024-12-09,1.0,-3.8,7.4,,56.1,1.6,10.61,8.3
2024-12-10,2.6,-1.9,6.9,,58.9,1.9,10.52,8.4
2024-12-11,3.0,0.2,8.2,,50.3,1.6,8.65,6.9
2024-12-12,0.5,-3.2,5.4,,45.8,2.1,10.06,6.7
2024-12-13,1.0,-1.5,4.5,,42.1,2.2,7.14,5.2
2024-12-14,-0.8,-3.6,2.5,,51.0,2.2,11.11,9.0
2024-12-15,1.2,-2.2,5.4,0.0,54.1,2.4,8.76,6.0
2024-12-16,-0.2,-3.3,3.9,0.0,65.9,1.2,5.61,3.8
2024-12-17,-0.8,-3.5,3.8,,51.8,2.2,8.26,6.2
2024-12-18,-3.4,-6.2,0.9,,47.1,2.2,11.38,9.0
2024-12-19,-1.4,-6.7,4.9,,47.4,1.5,10.53,8.2
2024-12-20,1.4,-2.1,5.3,0.4,60.9,2.0,4.9,1.4
2024-12-21,-0.7,-4.7,1.9,2.9,74.1,2.8,4.03,2.0
2024-12-22,-3.4,-7.7,1.0,,52.9,2.1,11.47,9.0
2024-12-23,0.3,-5.0,6.7,,58.5,2.2,10.29,7.3
2024-12-24,-0.4,-4.3,5.1,,50.3,1.4,11.06,9.0
2024-12-25,2.7,-1.1,6.5,0.1,63.1,2.0,6.46,3.0
2024-12-26,0.1,-4.8,4.2,0.0,57.9,3.4,11.1,8.6
2024-12-27,-2.6,-5.9,1.8,0.0,51.4,2.7,9.29,7.3
2024-12-28,-3.0,-6.7,1.1,,48.3,2.5,11.01,8.3
2024-12-29,1.1,-4.2,6.1,,56.1,1.5,9.49,6.5
2024-12-30,5.5,1.9,10.1,0.0,68.5,2.3,6.29,2.6
2024-12-31,0.6,-2.0,4.9,0.0,45.8,2.6,11.57,9.0
2025-01-01,2.6,-2.5,8.9,,64.3,2.2,8.55,5.6
2025-01-02,0.5,-2.9,6.0,,48.8,2.1,11.03,9.0
2025-01-03,-1.1,-5.1,3.2,0.0,52.0,2.2,9.9,7.7
2025-01-04,-0.1,-5.4,5.7,,49.6,1.7,11.03,7.9
2025-01-05,1.2,-0.7,2.5,6.7,85.0,2.5,1.03,0.0
2025-01-06,1.0,-3.0,3.4,3.0,75.6,2.8,6.09,2.3
2025-01-07,-2.6,-5.7,1.5,0.1,53.5,2.7,10.13,7.0
2025-01-08,-3.4,-6.1,0.2,0.0,55.1,2.7,8.02,4.9
2025-01-09,-9.7,-11.6,-6.1,0.0,38.4,4.2,12.36,8.5
2025-01-10,-7.3,-12.2,-1.7,,48.0,1.6,12.17,9.2
2025-01-11,-5.1,-9.5,0.4,,57.4,1.7,11.74,9.1
2025-01-12,-3.4,-8.2,2.5,,59.9,1.8,9.9,7.7
2025-01-13,-0.4,-5.6,4.1,1.3,76.9,1.7,6.1,2.2
2025-01-14,2.3,-1.7,5.2,0.1,72.0,2.3,6.69,2.3
2025-01-15,-3.5,-5.3,-0.5,,40.8,2.9,12.74,9.2
2025-01-16,-0.5,-4.9,2.8,0.0,65.1,2.0,2.91,0.2
2025-01-17,-0.5,-4.9,5.6,,62.4,1.8,11.84,9.0
2025-01-18,1.0,-4.0,7.5,,54.1,1.6,10.75,7.9
2025-01-19,3.8,-1.2,9.0,,65.0,1.8,7.93,3.7
2025-01-20,3.9,0.9,7.5,0.0,73.1,1.7,7.55,3.8
